-44162.78506572771,-6094.995931715338,0.0
-43926.07387534835,-6889.244343062401,0.0
-43660.52854545584,-7676.625405823372,0.0
-43366.41377741002,-8456.354241431267,0.0
-43044.02275120796,-9227.653599225432,0.0
-42693.67683323582,-9989.754631232096,0.0
-42315.72525592386,-10741.897658568627,0.0
-41910.54476962391,-11483.332928708047,0.0
-41478.53926705641,-12213.321362848596,0.0
-41020.13938070143,-12931.135292643594,0.0
-40535.80205353483,-13636.059185557046,0.0
-40026.010083537534,-14327.390358122042,0.0
-39491.27164243197,-15004.439676390963,0.0
-38932.11976912559,-15666.532242879131,0.0
-38349.11183836589,-16313.008069317297,0.0
-37742.82900513737,-16943.222734542316,0.0
-37113.875625353365,-17556.548026870245,0.0
-36462.87865342114,-18152.372570311276,0.0
-35790.487017279964,-18730.102434002743,0.0
-35097.37097153565,-19289.161724252226,0.0
-34384.22142933629,-19828.993158600977,0.0
-33651.74927365487,-20349.058621335203,0.0
-32900.68464866567,-20848.839699891436,0.0
-32131.776231920852,-21327.838201621467,0.0
-31345.790488052116,-21785.576650401727,0.0
-30543.510904742332,-22221.5987625917,0.0
-29725.73721172781,-22635.469901867542,0.0
-28893.284583610417,-23026.77751247685,0.0
-28046.982827273798,-23395.131530483366,0.0
-27187.675554713656,-23740.16477259112,0.0
-26316.219342107277,-24061.533302160686,0.0
-25433.48287595947,-24358.916772052802,0.0
-24540.34608717713,-24632.018743957287,0.0
-23637.699273935006,-24880.566983889195,0.0
-22726.44221420689,-25104.313733557654,0.0
-21807.483268847707,-25303.035957336597,0.0
-20881.738476119335,-25476.53556459165,0.0
-19950.13063856397,-25624.639607141067,0.0
-19013.58840313437,-25747.20045165433,0.0
-18073.04533549839,-25844.09592681622,0.0
-17129.438989440492,-25915.22944510984,0.0
-16183.709972287576,-25960.530099097174,0.0
-15236.801007291402,-25979.952732101137,0.0
-14289.655993901279,-25973.477983218763,0.0
-13343.21906686475,-25941.11230662054,0.0
-12398.433655093488,-25882.887965116784,0.0
-11456.241541232761,-25798.86299799735,0.0
-10517.581922872187,-25689.121163176806,0.0
-9583.39047633294,-25553.771853702725,0.0
-8654.598423965423,-25392.94998871032,0.0
-7732.131605886516,-25206.815878932128,0.0
-6816.909557081908,-24995.555066896733,0.0
-5909.8445907938285,-24759.37814197602,0.0
-5011.8408891071695,-24498.520530465026,0.0
-4123.793601641258,-24213.242260903953,0.0
-3246.58795324521,-23903.827704876046,0.0
-2381.0983615864693,-23570.58529353977,0.0
-1528.1875655124059,-23213.847210178,0.0
-688.7057650533153,-22833.969059070445,0.0
136.5102260753369,-22431.329511019572,0.0
946.6378146270371,-22006.329925883372,0.0
1740.8694478032112,-21559.39395249103,0.0
2518.4134182391786,-21090.967106340646,0.0
3278.4946531955034,-20601.516325499626,0.0
4020.3554871671668,-20091.52950515073,0.0
4743.256417141126,-19561.515011247517,0.0
5446.476839749018,-19012.001173764045,0.0
6129.31576958016,-18443.535760044182,0.0
6791.092537939181,-17856.685428775087,0.0
7431.1474713512625,-17252.035165129615,0.0
8048.842549139122,-16630.187697640264,0.0
8643.562039415774,-15991.762897386361,0.0
9214.713112859554,-15337.397160093058,0.0
9761.726433659287,-14667.742771758176,0.0
10284.05672704051,-13983.46725843945,0.0
10781.183322807357,-13285.252720849907,0.0
11252.61067435781,-12573.795154425165,0.0
11697.868852655403,-11849.803755539977,0.0
12116.514014664708,-11114.00021456583,0.0
12508.128845783658,-10367.117996474419,0.0
12872.322975831916,-9609.90160970362,0.0
13208.733368180267,-8843.105864015472,0.0
13517.024681633484,-8067.49511808529,0.0
13796.88960470571,-7283.842517572308,0.0
14048.049161955212,-6492.929224431358,0.0
14270.252992073209,-5695.543638233497,0.0
14463.279597449413,-4892.48061027235,0.0
14626.93656496571,-4084.540651238932,0.0
14761.060757797735,-3272.5291332551674,0.0
14865.518478033177,-2457.255487061568,0.0
14940.205599944802,-1639.532395158906,0.0
14985.047673785211,-820.1749817087687,0.0
15000.0,-6.661338147750939e-12,0.0
